cusip_id,bond_sym_id,company_symbol,trd_exctn_dt,trd_exctn_tm,trd_rpt_dt,trd_rpt_tm,msg_seq_nb,trc_st,scrty_type_cd,wis_fl,cmsn_trd,entrd_vol_qt,rptd_pr,yld_sign_cd,yld_pt,asof_cd,days_to_sttl_ct,sale_cndtn_cd,sale_cndtn2_cd,rpt_side_cd,buy_cmsn_rt,buy_cpcty_cd,sell_cmsn_rt,sell_cpcty_cd,cntra_mp_id,agu_qsr_id,spcl_trd_fl,trdg_mkt_cd,dissem_fl,orig_msg_seq_nb,bloomberg_identifier,sub_prdct,stlmnt_dt,trd_mod_3,trd_mod_4,rptg_party_type,lckd_in_ind,ats_indicator,pr_trd_dt,first_trade_ctrl_date,first_trade_ctrl_num
001546AE0,AKS.GC,AKS,2002-07-16,39600.0,2002-07-16,48922.0,0016885,T,C,N,N,2500000.0,101.0,+,7.677,,000,Z,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-16,40964.0,2002-07-16,40984.0,0008048,T,C,N,N,2500000.0,101.0,+,7.677,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-16,43785.0,2002-07-16,43802.0,0011338,T,C,N,N,2500000.0,101.0625,+,7.593215,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-16,49276.0,2002-07-16,49315.0,0017419,T,C,N,N,5000.0,98.0,+,8.274,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-16,49986.0,2002-07-16,50393.0,0018661,T,C,N,N,5000.0,98.0,+,8.273627,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-16,51024.0,2002-07-16,51029.0,0019346,T,C,N,N,5000.0,98.0,+,8.274,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-16,52216.0,2002-07-16,52220.0,0020911,T,C,N,N,500000.0,101.75,+,7.414405,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-17,48814.0,2002-07-17,48888.0,0017065,T,C,N,N,265000.0,100.76,+,7.672291,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-17,54180.0,2002-07-17,60336.0,0032306,T,C,N,N,305000.0,100.562501,+,7.762,,000,Z,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-17,54295.0,2002-07-17,54366.0,0023446,T,C,N,N,305000.0,100.5625,+,7.762,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-17,55658.0,2002-07-17,55671.0,0025155,T,C,N,N,305000.0,100.25,+,7.8066,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-18,54300.0,2002-07-18,54323.0,0021360,T,C,N,N,500000.0,100.75,+,7.725548,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-19,52040.0,2002-07-19,52046.0,0016134,T,C,N,N,115000.0,101.25,+,7.543853,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-23,37625.0,2002-07-23,37627.0,0004482,T,C,N,N,500000.0,101.75,+,7.413309,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-23,42185.0,2002-07-23,42191.0,0008743,T,C,N,N,500000.0,101.75,+,7.413309,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-23,42185.0,2002-07-23,42191.0,0009358,C,C,N,N,500000.0,101.75,+,7.413309,,,@,,S,,P,,P,C,,,S1,Y,0008743,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-23,51431.0,2002-07-23,51434.0,0018429,T,C,N,N,1000000.0,102.5,+,7.219212,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-23,51431.0,2002-07-23,51434.0,0018447,C,C,N,N,1000000.0,102.5,+,7.219212,,,@,,S,,P,,P,D,,,S1,Y,0018429,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-23,53815.0,2002-07-23,53821.0,0020995,T,C,N,N,4100000.0,100.75,+,7.674843,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-23,54520.0,2002-07-23,54524.0,0021780,T,C,N,N,50000.0,101.25,+,7.543681,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-24,33003.0,2002-07-24,33005.0,0001243,T,C,N,N,2000000.0,100.0,+,7.873353,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-24,33003.0,2002-07-24,33556.0,0001455,W,C,N,N,3000000.0,100.0,+,7.873353,,000,@,,B,,P,,P,C,,,S1,Y,0001243,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-24,33003.0,2002-07-24,33556.0,0001489,C,C,N,N,3000000.0,100.0,+,7.873353,,,@,,B,,P,,P,C,,,S1,Y,0001455,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-24,35821.0,2002-07-24,35828.0,0002481,T,C,N,N,1000000.0,100.0,+,7.873354,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-24,37069.0,2002-07-24,37074.0,0003285,T,C,N,N,1000000.0,99.75,+,7.923454,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-24,40200.0,2002-07-24,42384.0,0007389,T,C,N,N,1000000.0,100.25,+,7.824,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-24,40200.0,2002-07-24,42384.0,0007390,T,C,N,N,1000000.0,100.3125,+,7.812,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-24,40517.0,2002-07-24,40520.0,0005761,T,C,N,N,1000000.0,100.3125,+,7.790402,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-24,40724.0,2002-07-24,40737.0,0006082,T,C,N,N,1000000.0,100.25,+,7.806967,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-24,49320.0,2002-07-24,49324.0,0014165,T,C,N,N,50000.0,100.5,+,7.774867,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-25,45819.0,2002-07-25,46390.0,0012825,T,C,N,N,45000.0,98.0,+,8.275,,000,N,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-25,45819.0,2002-07-25,46391.0,0012826,T,C,N,N,45000.0,98.0,+,8.275,,000,N,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-25,46746.0,2002-07-25,47622.0,0013785,T,C,N,N,45000.0,98.0,+,8.275824,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-25,53253.0,2002-07-25,53255.0,0019750,T,C,N,N,2000000.0,100.0,+,7.873446,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-25,53253.0,2002-07-25,53601.0,0020051,W,C,N,N,3000000.0,100.0,+,7.873446,,000,@,,B,,P,,P,C,,,S1,Y,0019750,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-25,53253.0,2002-07-25,54486.0,0021119,W,C,N,N,5000000.0,100.0,+,7.873446,,000,@,,B,,P,,P,C,,,S1,Y,0020051,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-25,53253.0,2002-07-25,57859.0,0025483,W,C,N,N,3000000.0,100.0,+,7.873446,,000,Z,,B,,P,,P,C,,,S1,Y,0021119,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-25,54449.0,2002-07-25,54454.0,0021083,T,C,N,N,2000000.0,100.375,+,7.77389,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-29,40988.0,2002-07-29,41002.0,0006186,T,C,N,N,1000000.0,100.25,+,7.807084,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-30,37892.0,2002-07-30,37895.0,0004550,T,C,N,N,100000.0,100.0,+,7.873635,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-30,37892.0,2002-07-30,37895.0,0005073,C,C,N,N,100000.0,100.0,+,7.873635,,,@,,B,,P,,P,C,,,S1,Y,0004550,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-30,42711.0,2002-07-30,42719.0,0009858,T,C,N,N,200000.0,100.75,+,7.674767,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-30,42711.0,2002-07-31,36629.0,0003306,T,C,N,N,200000.0,100.75,+,7.674777,A,000,N,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-30,51392.0,2002-07-30,51398.0,0019443,T,C,N,N,2000000.0,101.0,+,7.60888,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-30,52705.0,2002-07-30,52757.0,0021127,T,C,N,N,1250000.0,101.125,+,7.576011,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-30,53206.0,2002-07-30,53216.0,0021712,T,C,N,N,500000.0,101.125,+,7.576011,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-30,53364.0,2002-07-30,53393.0,0021838,T,C,N,N,1750000.0,101.25,+,7.543192,,000,@,,S,,P,,P,D,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-30,53433.0,2002-07-30,53489.0,0021941,T,C,N,N,1750000.0,101.25,+,7.627999,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-30,53582.0,2002-07-30,53626.0,0022088,T,C,N,N,1250000.0,101.125,+,7.576011,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-30,53590.0,2002-07-30,53621.0,0022081,T,C,N,N,500000.0,101.125,+,7.576011,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-30,55366.0,2002-07-30,55369.0,0024417,T,C,N,N,750000.0,100.5,+,7.740855,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-31,37874.0,2002-07-31,37880.0,0004541,T,C,N,N,100000.0,100.0,+,7.87393,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-31,37874.0,2002-07-31,37880.0,0004545,C,C,N,N,100000.0,100.0,+,7.87393,,,@,,B,,P,,P,C,,,S1,Y,0004541,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-31,37964.0,2002-07-31,37968.0,0004602,T,C,N,N,100000.0,100.0,+,7.87393,,000,@,,B,,P,,P,C,,,S1,Y,,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-31,37964.0,2002-07-31,37968.0,0004610,C,C,N,N,100000.0,100.0,+,7.87393,,,@,,B,,P,,P,C,,,S1,Y,0004602,,,,,,,,,,,
001546AE0,AKS.GC,AKS,2002-07-31,48038.0,2002-07-31,48040.0,0015481,T,C,N,N,100000.0,101.0,+,7.608754,,000,@,,S,,P,,P,C,,,S1,Y,,,,,,,,,,,,
00154MAB1,AKNI.GA,AKNI,2002-07-31,59205.0,2002-07-31,59218.0,0030152,T,C,N,N,1890000.0,96.0,+,11.445039,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00163MAA2,AMB.GA,AMB,2002-07-26,38888.0,2002-07-26,38930.0,0004805,T,C,N,N,5000000.0,107.024,+,5.684031,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00163MAA2,AMB.GA,AMB,2002-07-26,43623.0,2002-07-26,43666.0,0009466,T,C,N,N,5000000.0,107.398,+,5.611912,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
00163MAA2,AMB.GA,AMB,2002-07-26,43623.0,2002-07-29,28276.0,0000041,T,C,N,N,5000000.0,107.398,+,5.611912,R,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
00163MAA2,AMB.GA,AMB,2002-07-26,43623.0,2002-07-29,28276.0,0000042,T,C,N,N,5000000.0,107.398,+,5.611912,A,002,R,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
00163MAA2,AMB.GA,AMB,2002-07-26,45300.0,2002-07-26,46516.0,0012190,T,C,N,N,5000000.0,107.398,+,5.611911,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00163MAA2,AMB.GA,AMB,2002-07-26,56573.0,2002-07-26,56695.0,0022332,T,C,N,N,5000000.0,107.112,+,5.667035,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00163MAA2,AMB.GA,AMB,2002-07-26,56705.0,2002-07-26,56807.0,0022485,T,C,N,N,5000000.0,107.429,+,5.605948,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
00163MAB0,AMB.GB,AMB,2002-07-19,38334.0,2002-07-19,38734.0,0004285,T,C,N,N,1000000.0,103.068,+,7.173001,,000,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
00163MAB0,AMB.GB,AMB,2002-07-19,39222.0,2002-07-19,50735.0,0014815,T,C,N,N,1000000.0,104.552,+,7.02,,000,Z,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
00163MAB0,AMB.GB,AMB,2002-07-19,47760.0,2002-07-19,47791.0,0012266,T,C,N,N,1000000.0,103.068,+,7.173,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00163MAC8,AMB.GC,AMB,2002-07-10,52241.0,2002-07-10,53456.0,0020544,T,C,N,N,900000.0,105.5354,+,4.867143,,000,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
00163MAC8,AMB.GC,AMB,2002-07-10,53280.0,2002-07-10,55522.0,0022962,T,C,N,Y,2000000.0,104.784,+,,,000,@,,B,0.75,A,,P,D,,,S1,N,,,,,,,,,,,,
00163MAC8,AMB.GC,AMB,2002-07-10,53280.0,2002-07-10,55522.0,0022963,T,C,N,Y,900000.0,104.7854,+,,,000,@,,B,0.75,A,,P,D,,,S1,N,,,,,,,,,,,,
00163MAC8,AMB.GC,AMB,2002-07-10,53280.0,2002-07-10,55522.0,0022968,T,C,N,Y,2000000.0,106.3479,+,,,000,@,,S,,P,0.75,A,D,,,S1,N,,,,,,,,,,,,
00163MAC8,AMB.GC,AMB,2002-07-10,53280.0,2002-07-10,55522.0,0022969,T,C,N,Y,900000.0,106.3479,+,,,000,@,,S,,P,0.75,A,D,,,S1,N,,,,,,,,,,,,
00163MAC8,AMB.GC,AMB,2002-07-10,60633.0,2002-07-10,60636.0,0029731,T,C,N,N,2900000.0,105.5979,+,4.844963,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
00163MAC8,AMB.GC,AMB,2002-07-11,63006.0,2002-07-11,63009.0,0032552,T,C,N,N,2000000.0,105.534,+,4.867639,,002,R,A,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
00163MAC8,AMB.GC,AMB,2002-07-15,55630.0,2002-07-15,55637.0,0019528,T,C,N,N,2900000.0,105.844,+,4.752142,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00163MAC8,AMB.GC,AMB,2002-07-15,55630.0,2002-07-16,33071.0,0001473,T,C,N,N,2900000.0,105.844,+,4.752142,R,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
00163MAC8,AMB.GC,AMB,2002-07-17,59864.0,2002-07-17,59876.0,0031694,T,C,N,N,2900000.0,105.844,+,4.752142,,000,N,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-01,49147.0,2002-07-01,55112.0,0013367,T,C,N,N,4940000.0,99.5,+,9.597497,,000,Z,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-01,55983.0,2002-07-01,61696.0,0018965,T,C,N,N,20000.0,97.5,+,10.015706,,000,Z,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-02,51866.0,2002-07-02,51868.0,0016213,T,C,N,N,10000.0,98.0,+,9.910597,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-03,40086.0,2002-07-03,40093.0,0004945,T,C,N,N,1000000.0,98.25,+,9.858162,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-03,41318.0,2002-07-03,41332.0,0006087,T,C,N,N,1000000.0,98.75,+,9.753487,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-03,41774.0,2002-07-03,41891.0,0006540,T,C,N,N,10000.0,96.5,+,10.22995,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-08,52925.0,2002-07-08,52944.0,0015161,T,C,N,N,250000.0,98.0,+,9.911074,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-09,62226.0,2002-07-09,62235.0,0031294,T,C,N,N,500000.0,99.0,+,9.701695,,000,A,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-10,44252.0,2002-07-10,44291.0,0010816,T,C,N,N,10000.0,96.5,+,10.231515,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-17,40396.0,2002-07-17,40406.0,0007465,T,C,N,N,1000000.0,99.625,+,9.572765,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-19,53597.0,2002-07-19,53599.0,0017593,T,C,N,N,200000.0,100.0,+,9.492569,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-22,42510.0,2002-07-22,42609.0,0006460,T,C,N,N,25000.0,97.0,+,10.126641,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-23,35339.0,2002-07-23,35406.0,0002743,T,C,N,N,10000.0,96.0,+,10.342929,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-23,56867.0,2002-07-23,56882.0,0025113,T,C,N,N,2000000.0,95.0,+,10.561863,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-23,61834.0,2002-07-23,61842.0,0031266,T,C,N,N,300000.0,95.0,+,10.561863,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-24,38446.0,2002-07-24,38527.0,0004360,T,C,N,N,10000.0,95.5,+,10.453099,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-24,57009.0,2002-07-24,57075.0,0023144,T,C,N,N,495000.0,98.0,+,9.914251,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-25,44333.0,2002-07-25,44351.0,0010859,T,C,N,N,1000000.0,96.5,+,10.235713,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-25,44361.0,2002-07-25,44369.0,0010871,T,C,N,N,1000000.0,97.5,+,10.020831,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-26,40735.0,2002-07-26,40750.0,0006559,T,C,N,N,2000000.0,93.0,+,11.011385,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-26,40753.0,2002-07-26,40769.0,0006572,T,C,N,N,2000000.0,93.5,+,10.898346,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-29,51533.0,2002-07-29,51547.0,0016868,T,C,N,N,1000000.0,94.0,+,10.78608,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-29,51533.0,2002-07-29,59810.0,0027130,T,C,N,N,1000000.0,94.0,+,10.78608,,000,Z,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-29,53288.0,2002-07-29,53300.0,0018642,T,C,N,N,1000000.0,93.0,+,11.011385,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-29,56481.0,2002-07-29,56484.0,0022534,T,C,N,N,2540000.0,94.0,+,10.786079,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-29,58623.0,2002-07-29,58624.0,0025551,T,C,N,N,1500000.0,94.0,+,10.786079,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-31,34944.0,2002-07-31,34947.0,0002161,T,C,N,N,3000000.0,94.625,+,10.648531,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AG5,AEN.GC,AEN,2002-07-31,45856.0,2002-07-31,45859.0,0012848,T,C,N,N,1000000.0,94.5,+,10.676324,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AK6,AEN.GE,AEN,2002-07-01,33954.0,2002-07-01,33955.0,0000482,T,C,N,N,2000000.0,99.0,+,9.67184,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AK6,AEN.GE,AEN,2002-07-17,56657.0,2002-07-17,57543.0,0028122,T,C,N,N,2000000.0,99.25,+,9.630033,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AK6,AEN.GE,AEN,2002-07-19,34634.0,2002-07-22,34912.0,0001316,T,C,N,N,425000.0,99.0,+,9.674247,A,002,R,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AK6,AEN.GE,AEN,2002-07-19,46129.0,2002-07-19,46132.0,0010885,T,C,N,N,25000.0,99.0,+,9.674247,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AK6,AEN.GE,AEN,2002-07-19,46136.0,2002-07-19,46141.0,0010893,T,C,N,N,25000.0,99.125,+,9.652249,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AK6,AEN.GE,AEN,2002-07-19,56103.0,2002-07-19,56105.0,0020035,T,C,N,N,425000.0,99.0,+,9.674247,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AK6,AEN.GE,AEN,2002-07-19,56103.0,2002-07-22,34912.0,0001315,T,C,N,N,425000.0,99.0,+,9.674247,R,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AK6,AEN.GE,AEN,2002-07-23,33919.0,2002-07-23,33925.0,0001860,T,C,N,N,2000000.0,97.0,+,10.031707,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AK6,AEN.GE,AEN,2002-07-23,59152.0,2002-07-23,59157.0,0028028,T,C,N,N,1000000.0,95.5,+,10.306025,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AK6,AEN.GE,AEN,2002-07-23,59152.0,2002-07-23,59157.0,0031361,C,C,N,N,1000000.0,95.5,+,10.306025,,,@,,B,,P,,P,C,,,S1,N,0028028,,,,,,,,,,,
001669AK6,AEN.GE,AEN,2002-07-23,62027.0,2002-07-23,62034.0,0031369,T,C,N,N,1000000.0,95.5,+,10.306025,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AK6,AEN.GE,AEN,2002-07-26,40812.0,2002-07-26,40820.0,0006618,T,C,N,N,1000000.0,93.5,+,10.68267,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AK6,AEN.GE,AEN,2002-07-29,49892.0,2002-07-29,49894.0,0015277,T,C,N,N,1000000.0,93.0,+,10.778131,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AK6,AEN.GE,AEN,2002-07-30,36686.0,2002-07-30,36688.0,0003348,T,C,N,N,2000000.0,92.5,+,10.874434,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AK6,AEN.GE,AEN,2002-07-31,37590.0,2002-07-31,37600.0,0004298,T,C,N,N,500000.0,95.5,+,10.307698,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001669AK6,AEN.GE,AEN,2002-07-31,37718.0,2002-07-31,37731.0,0004408,T,C,N,N,3000000.0,94.5,+,10.494119,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001765AC0,AMR.GA,AMR,2002-07-01,38520.0,2002-07-01,42392.0,0004318,T,C,N,N,9000.0,83.0,+,11.446,,000,@,,B,,P,,P,D,,,S1,N,,,,,,,,,,,,
001765AC0,AMR.GA,AMR,2002-07-01,38640.0,2002-07-01,42393.0,0004329,T,C,N,N,10000.0,85.0,+,11.121,,000,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
001765AC0,AMR.GA,AMR,2002-07-01,40949.0,2002-07-01,41049.0,0003539,T,C,N,N,9000.0,83.0,+,11.446388,,000,@,,S,,P,,P,D,,,S1,N,,,,,,,,,,,,
001765AC0,AMR.GA,AMR,2002-07-01,42110.0,2002-07-01,42128.0,0004120,T,C,N,N,18000.0,84.0,+,11.282506,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001765AC0,AMR.GA,AMR,2002-07-01,59108.0,2002-07-01,59167.0,0016840,T,C,N,N,3000.0,87.0,+,10.807702,,000,@,,B,,P,,P,C,,,S1,N,,,,,,,,,,,,
001765AC0,AMR.GA,AMR,2002-07-01,59169.0,2002-07-01,59200.0,0016871,T,C,N,N,3000.0,88.667,+,10.554158,,000,@,,S,,P,,P,C,,,S1,N,,,,,,,,,,,,
001765AC0,AMR.GA,AMR,2002-07-01,61139.0,2002-07-01,61520.0,0018886,T,C,N,N,50000.0,85.0,+,11.12149,,000,@,,B,,A,,P,C,,,S1,N,,,,,,,,,,,,
001765AC0,AMR.GA,AMR,2002-07-01,61139.0,2002-07-01,61520.0,0020087,C,C,N,N,50000.0,85.0,+,11.12149,,,@,A,B,,A,,P,C,,,S1,N,0018886,,,,,,,,,,,
